layer,head,k,iou_score,program_idxs_used
11,2,20,0.447,69|42|1|6|21|47|0|49|41|5|46|70|62|9|35|43|37|50|17|13
11,3,1,0.226,46
11,3,2,0.253,46|35
11,3,3,0.253,46|35|42
11,3,4,0.253,46|35|42|69
11,3,5,0.254,46|35|42|69|41
11,3,6,0.281,46|35|42|69|41|49
11,3,7,0.282,46|35|42|69|41|49|1
11,3,8,0.282,46|35|42|69|41|49|1|21
11,3,9,0.282,46|35|42|69|41|49|1|21|6
11,3,10,0.282,46|35|42|69|41|49|1|21|6|47
11,3,11,0.282,46|35|42|69|41|49|1|21|6|47|0
11,3,12,0.282,46|35|42|69|41|49|1|21|6|47|0|5
11,3,13,0.284,46|35|42|69|41|49|1|21|6|47|0|5|70
11,3,14,0.286,46|35|42|69|41|49|1|21|6|47|0|5|70|62
11,3,15,0.285,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43
11,3,16,0.292,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9
11,3,17,0.293,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37
11,3,18,0.297,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37|50
11,3,19,0.331,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37|50|17
11,3,20,0.342,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37|50|17|52
11,4,1,0.236,46
11,4,2,0.259,46|35
11,4,3,0.259,46|35|42
11,4,4,0.259,46|35|42|69
11,4,5,0.26,46|35|42|69|41
11,4,6,0.283,46|35|42|69|41|49
11,4,7,0.284,46|35|42|69|41|49|1
11,4,8,0.284,46|35|42|69|41|49|1|21
11,4,9,0.284,46|35|42|69|41|49|1|21|6
11,4,10,0.284,46|35|42|69|41|49|1|21|6|47
11,4,11,0.284,46|35|42|69|41|49|1|21|6|47|0
11,4,12,0.284,46|35|42|69|41|49|1|21|6|47|0|5
11,4,13,0.284,46|35|42|69|41|49|1|21|6|47|0|5|70
11,4,14,0.287,46|35|42|69|41|49|1|21|6|47|0|5|70|62
11,4,15,0.286,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43
11,4,16,0.294,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9
11,4,17,0.295,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37
11,4,18,0.301,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37|50
11,4,19,0.343,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37|50|52
11,4,20,0.348,46|35|42|69|41|49|1|21|6|47|0|5|70|62|43|9|37|50|52|17
11,5,1,0.278,46
11,5,2,0.278,46|42
11,5,3,0.278,46|42|69
11,5,4,0.279,46|42|69|41
11,5,5,0.279,46|42|69|41|1
11,5,6,0.279,46|42|69|41|1|6
11,5,7,0.279,46|42|69|41|1|6|21
11,5,8,0.279,46|42|69|41|1|6|21|47
11,5,9,0.279,46|42|69|41|1|6|21|47|0
11,5,10,0.299,46|42|69|41|1|6|21|47|0|35
11,5,11,0.321,46|42|69|41|1|6|21|47|0|35|49
11,5,12,0.321,46|42|69|41|1|6|21|47|0|35|49|5
11,5,13,0.324,46|42|69|41|1|6|21|47|0|35|49|5|70
11,5,14,0.324,46|42|69|41|1|6|21|47|0|35|49|5|70|62
11,5,15,0.33,46|42|69|41|1|6|21|47|0|35|49|5|70|62|9
11,5,16,0.33,46|42|69|41|1|6|21|47|0|35|49|5|70|62|9|43
11,5,17,0.334,46|42|69|41|1|6|21|47|0|35|49|5|70|62|9|43|37
11,5,18,0.338,46|42|69|41|1|6|21|47|0|35|49|5|70|62|9|43|37|50
11,5,19,0.363,46|42|69|41|1|6|21|47|0|35|49|5|70|62|9|43|37|50|17
11,5,20,0.365,46|42|69|41|1|6|21|47|0|35|49|5|70|62|9|43|37|50|17|13
11,6,1,0.3,46
11,6,2,0.325,46|35
11,6,3,0.325,46|35|42
11,6,4,0.325,46|35|42|69
11,6,5,0.33,46|35|42|69|41
11,6,6,0.335,46|35|42|69|41|49
11,6,7,0.336,46|35|42|69|41|49|1
11,6,8,0.336,46|35|42|69|41|49|1|21
11,6,9,0.336,46|35|42|69|41|49|1|21|6
11,6,10,0.336,46|35|42|69|41|49|1|21|6|47
11,6,11,0.336,46|35|42|69|41|49|1|21|6|47|0
11,6,12,0.336,46|35|42|69|41|49|1|21|6|47|0|5
11,6,13,0.338,46|35|42|69|41|49|1|21|6|47|0|5|70
11,6,14,0.341,46|35|42|69|41|49|1|21|6|47|0|5|70|62
11,6,15,0.346,46|35|42|69|41|49|1|21|6|47|0|5|70|62|9
11,6,16,0.345,46|35|42|69|41|49|1|21|6|47|0|5|70|62|9|43
11,6,17,0.397,46|35|42|69|41|49|1|21|6|47|0|5|70|62|9|43|52
11,6,18,0.396,46|35|42|69|41|49|1|21|6|47|0|5|70|62|9|43|52|17
11,6,19,0.398,46|35|42|69|41|49|1|21|6|47|0|5|70|62|9|43|52|17|37
11,6,20,0.403,46|35|42|69|41|49|1|21|6|47|0|5|70|62|9|43|52|17|37|50
11,7,1,0.19,46
11,7,2,0.218,46|35
11,7,3,0.221,46|35|41
11,7,4,0.221,46|35|41|42
11,7,5,0.221,46|35|41|42|69
11,7,6,0.222,46|35|41|42|69|6
11,7,7,0.222,46|35|41|42|69|6|1
11,7,8,0.222,46|35|41|42|69|6|1|21
11,7,9,0.222,46|35|41|42|69|6|1|21|47
11,7,10,0.258,46|35|41|42|69|6|1|21|47|49
11,7,11,0.258,46|35|41|42|69|6|1|21|47|49|0
11,7,12,0.258,46|35|41|42|69|6|1|21|47|49|0|5
11,7,13,0.258,46|35|41|42|69|6|1|21|47|49|0|5|43
11,7,14,0.262,46|35|41|42|69|6|1|21|47|49|0|5|43|70
11,7,15,0.263,46|35|41|42|69|6|1|21|47|49|0|5|43|70|62
11,7,16,0.27,46|35|41|42|69|6|1|21|47|49|0|5|43|70|62|9
11,7,17,0.27,46|35|41|42|69|6|1|21|47|49|0|5|43|70|62|9|37
11,7,18,0.277,46|35|41|42|69|6|1|21|47|49|0|5|43|70|62|9|37|50
11,7,19,0.328,46|35|41|42|69|6|1|21|47|49|0|5|43|70|62|9|37|50|52
11,7,20,0.332,46|35|41|42|69|6|1|21|47|49|0|5|43|70|62|9|37|50|52|17
11,8,1,0.286,69
11,8,2,0.286,69|42
11,8,3,0.288,69|42|41
11,8,4,0.289,69|42|41|21
11,8,5,0.289,69|42|41|21|1
11,8,6,0.289,69|42|41|21|1|6
11,8,7,0.291,69|42|41|21|1|6|47
11,8,8,0.291,69|42|41|21|1|6|47|0
11,8,9,0.418,69|42|41|21|1|6|47|0|37
11,8,10,0.42,69|42|41|21|1|6|47|0|37|50
11,8,11,0.429,69|42|41|21|1|6|47|0|37|50|43
11,8,12,0.43,69|42|41|21|1|6|47|0|37|50|43|49
11,8,13,0.439,69|42|41|21|1|6|47|0|37|50|43|49|48
11,8,14,0.439,69|42|41|21|1|6|47|0|37|50|43|49|48|51
11,8,15,0.44,69|42|41|21|1|6|47|0|37|50|43|49|48|51|5
11,8,16,0.438,69|42|41|21|1|6|47|0|37|50|43|49|48|51|5|70
11,8,17,0.439,69|42|41|21|1|6|47|0|37|50|43|49|48|51|5|70|8
11,8,18,0.44,69|42|41|21|1|6|47|0|37|50|43|49|48|51|5|70|8|17
11,8,19,0.442,69|42|41|21|1|6|47|0|37|50|43|49|48|51|5|70|8|17|62
11,8,20,0.443,69|42|41|21|1|6|47|0|37|50|43|49|48|51|5|70|8|17|62|9
11,9,1,0.376,69
11,9,2,0.376,69|42
11,9,3,0.378,69|42|1
11,9,4,0.378,69|42|1|6
11,9,5,0.378,69|42|1|6|21
11,9,6,0.378,69|42|1|6|21|47
11,9,7,0.378,69|42|1|6|21|47|41
11,9,8,0.379,69|42|1|6|21|47|41|0
11,9,9,0.378,69|42|1|6|21|47|41|0|49
11,9,10,0.379,69|42|1|6|21|47|41|0|49|5
11,9,11,0.379,69|42|1|6|21|47|41|0|49|5|70
11,9,12,0.383,69|42|1|6|21|47|41|0|49|5|70|62
11,9,13,0.405,69|42|1|6|21|47|41|0|49|5|70|62|46
11,9,14,0.409,69|42|1|6|21|47|41|0|49|5|70|62|46|9
11,9,15,0.423,69|42|1|6|21|47|41|0|49|5|70|62|46|9|35
11,9,16,0.424,69|42|1|6|21|47|41|0|49|5|70|62|46|9|35|43
11,9,17,0.431,69|42|1|6|21|47|41|0|49|5|70|62|46|9|35|43|37
11,9,18,0.448,69|42|1|6|21|47|41|0|49|5|70|62|46|9|35|43|37|17
11,9,19,0.456,69|42|1|6|21|47|41|0|49|5|70|62|46|9|35|43|37|17|50
11,9,20,0.458,69|42|1|6|21|47|41|0|49|5|70|62|46|9|35|43|37|17|50|33
11,10,1,0.245,46
11,10,2,0.269,46|35
11,10,3,0.273,46|35|41
11,10,4,0.273,46|35|41|42
11,10,5,0.273,46|35|41|42|69
11,10,6,0.274,46|35|41|42|69|6
11,10,7,0.274,46|35|41|42|69|6|1
11,10,8,0.274,46|35|41|42|69|6|1|21
11,10,9,0.274,46|35|41|42|69|6|1|21|47
11,10,10,0.301,46|35|41|42|69|6|1|21|47|49
11,10,11,0.301,46|35|41|42|69|6|1|21|47|49|0
11,10,12,0.301,46|35|41|42|69|6|1|21|47|49|0|5
11,10,13,0.303,46|35|41|42|69|6|1|21|47|49|0|5|70
11,10,14,0.303,46|35|41|42|69|6|1|21|47|49|0|5|70|62
11,10,15,0.309,46|35|41|42|69|6|1|21|47|49|0|5|70|62|9
11,10,16,0.308,46|35|41|42|69|6|1|21|47|49|0|5|70|62|9|43
11,10,17,0.309,46|35|41|42|69|6|1|21|47|49|0|5|70|62|9|43|37
11,10,18,0.312,46|35|41|42|69|6|1|21|47|49|0|5|70|62|9|43|37|50
11,10,19,0.312,46|35|41|42|69|6|1|21|47|49|0|5|70|62|9|43|37|50|65
11,10,20,0.342,46|35|41|42|69|6|1|21|47|49|0|5|70|62|9|43|37|50|65|17
11,11,1,0.202,46
11,11,2,0.232,46|35
11,11,3,0.235,46|35|41
11,11,4,0.235,46|35|41|42
11,11,5,0.235,46|35|41|42|69
11,11,6,0.269,46|35|41|42|69|49
11,11,7,0.27,46|35|41|42|69|49|1
11,11,8,0.27,46|35|41|42|69|49|1|21
11,11,9,0.27,46|35|41|42|69|49|1|21|6
11,11,10,0.27,46|35|41|42|69|49|1|21|6|47
11,11,11,0.27,46|35|41|42|69|49|1|21|6|47|0
11,11,12,0.27,46|35|41|42|69|49|1|21|6|47|0|5
11,11,13,0.27,46|35|41|42|69|49|1|21|6|47|0|5|43
11,11,14,0.274,46|35|41|42|69|49|1|21|6|47|0|5|43|70
11,11,15,0.275,46|35|41|42|69|49|1|21|6|47|0|5|43|70|62
11,11,16,0.282,46|35|41|42|69|49|1|21|6|47|0|5|43|70|62|9
11,11,17,0.282,46|35|41|42|69|49|1|21|6|47|0|5|43|70|62|9|37
11,11,18,0.289,46|35|41|42|69|49|1|21|6|47|0|5|43|70|62|9|37|50
11,11,19,0.333,46|35|41|42|69|49|1|21|6|47|0|5|43|70|62|9|37|50|52
11,11,20,0.337,46|35|41|42|69|49|1|21|6|47|0|5|43|70|62|9|37|50|52|17
